Department,Department_Name,Division,Gender,Base_Salary,Overtime_Pay,Longevity_Pay,Grade
ENG,Energy - Energy,Energy - Technical Services,M,175050.62,0,7764.52,N26
ENG,Energy - Oil & Gas,Oil & Gas - Technical Services,M,196273.78,0,19199.88,N17
ENG,Energy - Renewable Energy,Renewable Energy - Grid Operations,M,196790.94,0,19450.17,14
ENG,Energy - Oil & Gas,Oil & Gas - Grid Operations,F,80343.06,0,0,14
ENG,Energy - Utilities,Utilities - Grid Operations,F,176158.55,0,0,M3
ENG,Energy - Utilities,Utilities - Environmental,M,128040.2,0,0,6
ENG,Energy - Oil & Gas,Oil & Gas - Grid Operations,F,226644.66,22389.24,0,9
ENG,Energy - Energy,Energy - Environmental,F,107365.87,0,0,N16
ENG,Energy - Power Generation,Power Generation - Grid Operations,M,165063.29,44357.54,3673.16,N20
ENG,Energy - Energy,Energy - Environmental,M,205067.27,0,0,N17
ENG,Energy - Renewable Energy,Renewable Energy - Exploration,F,96996.03,30957.89,0,12
ENG,Energy - Oil & Gas,Oil & Gas - Technical Services,F,188927.66,6597.42,0,EX2
ENG,Energy - Oil & Gas,Oil & Gas - Plant Engineering,F,121187.17,62283.27,3779.95,23
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,F,168749.25,0,0,M2
ENG,Energy - Utilities,Utilities - Technical Services,M,192998.72,0,9921.22,22
ENG,Energy - Energy,Energy - Plant Engineering,M,147925.42,0,0,N32
ENG,Energy - Renewable Energy,Renewable Energy - Exploration,M,88210.11,0,17816.08,21
ENG,Energy - Utilities,Utilities - Exploration,F,181852.05,0,0,21
ENG,Energy - Oil & Gas,Oil & Gas - Technical Services,F,159401.46,0,0,6
ENG,Energy - Oil & Gas,Oil & Gas - Environmental,F,194323.36,79744.86,10694.15,7
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,M,110104.67,0,2437.31,EX2
ENG,Energy - Power Generation,Power Generation - Grid Operations,M,141881.13,12615.45,0,22
ENG,Energy - Power Generation,Power Generation - Environmental,M,70889.58,11748.03,14325.38,11
ENG,Energy - Power Generation,Power Generation - Grid Operations,M,177851.33,2357.58,19609.44,17
ENG,Energy - Oil & Gas,Oil & Gas - Grid Operations,F,222385.17,0,8842.24,14
ENG,Energy - Energy,Energy - Exploration,F,182988.18,0,0,N25
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,F,167184.69,0,18668.99,M1
ENG,Energy - Oil & Gas,Oil & Gas - Environmental,M,105850.65,0,0,N27
ENG,Energy - Oil & Gas,Oil & Gas - Grid Operations,F,144886.13,27765.79,6121.73,15
ENG,Energy - Renewable Energy,Renewable Energy - Grid Operations,F,140632.05,0,0,N27
ENG,Energy - Utilities,Utilities - Grid Operations,M,103010.04,0,3800.66,11
ENG,Energy - Renewable Energy,Renewable Energy - Exploration,F,91357.97,30604.08,0,7
ENG,Energy - Oil & Gas,Oil & Gas - Plant Engineering,F,101982.66,0,0,N26
ENG,Energy - Oil & Gas,Oil & Gas - Technical Services,F,127610.23,0,0,17
ENG,Energy - Utilities,Utilities - Grid Operations,M,229220.39,0,16146.56,20
ENG,Energy - Utilities,Utilities - Plant Engineering,F,167353.96,0,0,21
ENG,Energy - Renewable Energy,Renewable Energy - Exploration,M,239647.96,0,0,21
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,F,162436.21,0,0,N20
ENG,Energy - Utilities,Utilities - Grid Operations,M,199093.06,0,18755.48,23
ENG,Energy - Energy,Energy - Plant Engineering,F,211426.77,0,16752.4,11
ENG,Energy - Oil & Gas,Oil & Gas - Grid Operations,M,141102.62,0,8931.35,N27
ENG,Energy - Utilities,Utilities - Technical Services,F,219845.27,24178.84,8764.86,M3
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,F,69313.42,0,12444.83,N25
ENG,Energy - Energy,Energy - Grid Operations,M,186827.58,0,7179.59,N23
ENG,Energy - Energy,Energy - Technical Services,M,40680.66,45093.27,0,N20
ENG,Energy - Utilities,Utilities - Technical Services,M,85974.78,8833.88,12903.87,8
ENG,Energy - Power Generation,Power Generation - Environmental,F,115115.24,9686.37,0,EX1
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,F,182121.64,0,19042.51,15
ENG,Energy - Energy,Energy - Plant Engineering,F,124097.18,0,7571.35,12
ENG,Energy - Power Generation,Power Generation - Exploration,M,50715.71,0,4082.68,14
ENG,Energy - Utilities,Utilities - Technical Services,M,151300.37,0,19531.85,M2
ENG,Energy - Energy,Energy - Grid Operations,M,110042.66,0,17771.23,N16
ENG,Energy - Power Generation,Power Generation - Technical Services,F,140133.26,0,8102.06,14
ENG,Energy - Utilities,Utilities - Plant Engineering,F,129816.65,7316.49,0,22
ENG,Energy - Power Generation,Power Generation - Environmental,M,150580.03,65392.3,0,18
ENG,Energy - Utilities,Utilities - Plant Engineering,M,193173.05,72565.32,0,N25
ENG,Energy - Power Generation,Power Generation - Environmental,F,106425.81,0,7377.44,EX1
ENG,Energy - Renewable Energy,Renewable Energy - Exploration,M,149535.04,0,0,N21
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,F,133294.15,0,16143.35,N25
ENG,Energy - Renewable Energy,Renewable Energy - Plant Engineering,F,120766.85,0,0,14
ENG,Energy - Power Generation,Power Generation - Exploration,F,190938.51,0,0,17
ENG,Energy - Power Generation,Power Generation - Environmental,F,94161.69,18838.79,0,10
ENG,Energy - Utilities,Utilities - Grid Operations,M,188803.33,0,0,N27
ENG,Energy - Oil & Gas,Oil & Gas - Grid Operations,M,175544.85,0,18869.24,N24
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,F,223794.79,37261.74,0,21
ENG,Energy - Power Generation,Power Generation - Plant Engineering,M,106996.8,0,0,6
ENG,Energy - Power Generation,Power Generation - Exploration,M,145146.95,34086.09,0,16
ENG,Energy - Oil & Gas,Oil & Gas - Grid Operations,M,122016.35,0,18165.36,17
ENG,Energy - Power Generation,Power Generation - Environmental,F,184640.42,0,6797.78,5
ENG,Energy - Utilities,Utilities - Grid Operations,F,195656.07,0,0,N16
ENG,Energy - Utilities,Utilities - Environmental,M,106779.24,0,0,15
ENG,Energy - Utilities,Utilities - Technical Services,M,135207.79,1105.35,10631.27,N26
ENG,Energy - Oil & Gas,Oil & Gas - Technical Services,F,149292.2,0,0,10
ENG,Energy - Utilities,Utilities - Plant Engineering,F,74950.76,58364.75,8259.03,EX2
ENG,Energy - Utilities,Utilities - Environmental,F,134657.44,76500.19,4922.58,N20
ENG,Energy - Utilities,Utilities - Environmental,F,141557.54,0,9266.36,15
ENG,Energy - Utilities,Utilities - Grid Operations,F,178983.83,78397.94,0,17
ENG,Energy - Power Generation,Power Generation - Exploration,F,159600.89,0,0,N18
ENG,Energy - Oil & Gas,Oil & Gas - Environmental,F,67084.18,33249.05,0,13
ENG,Energy - Power Generation,Power Generation - Grid Operations,F,101682.42,0,0,14
ENG,Energy - Energy,Energy - Grid Operations,F,118772.58,0,0,N26
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,F,71964.83,67409.39,13142.37,14
ENG,Energy - Utilities,Utilities - Exploration,F,97936.07,0,910.21,N26
ENG,Energy - Power Generation,Power Generation - Exploration,F,72974.28,0,0,M2
ENG,Energy - Power Generation,Power Generation - Environmental,F,85442.96,0,1604.45,N25
ENG,Energy - Oil & Gas,Oil & Gas - Environmental,M,194292.45,9253.52,2535.44,18
ENG,Energy - Power Generation,Power Generation - Plant Engineering,F,168423.81,0,0,M2
ENG,Energy - Power Generation,Power Generation - Plant Engineering,F,197469.83,0,8049.87,22
ENG,Energy - Renewable Energy,Renewable Energy - Plant Engineering,M,110664.25,0,0,9
ENG,Energy - Energy,Energy - Exploration,M,77136.7,0,0,15
ENG,Energy - Utilities,Utilities - Exploration,F,111806.78,0,0,23
ENG,Energy - Utilities,Utilities - Plant Engineering,F,160056.39,0,12961.02,23
ENG,Energy - Energy,Energy - Plant Engineering,F,150439,65892.89,7868.18,N32
ENG,Energy - Energy,Energy - Environmental,M,111473.38,26339.73,0,7
ENG,Energy - Utilities,Utilities - Grid Operations,M,122703.45,0,12729.54,11
ENG,Energy - Power Generation,Power Generation - Technical Services,M,135513.46,0,0,EX2
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,F,222432.43,0,0,11
ENG,Energy - Power Generation,Power Generation - Exploration,F,231373.44,69439.14,0,21
ENG,Energy - Renewable Energy,Renewable Energy - Plant Engineering,F,157397.27,0,18209.3,N23
ENG,Energy - Oil & Gas,Oil & Gas - Grid Operations,F,122071.1,0,0,N16
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,F,144056.11,3727.03,0,EX2
ENG,Energy - Oil & Gas,Oil & Gas - Grid Operations,F,87290.69,13163.24,19502.74,6
ENG,Energy - Power Generation,Power Generation - Environmental,M,186906.6,72017.68,0,N21
ENG,Energy - Utilities,Utilities - Technical Services,F,112208.33,0,9693.42,N26
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,F,164186.22,0,18494.13,N26
ENG,Energy - Utilities,Utilities - Technical Services,F,239844.95,53242.68,6649.77,N23
ENG,Energy - Energy,Energy - Grid Operations,F,182761.03,0,4322.89,M3
ENG,Energy - Oil & Gas,Oil & Gas - Environmental,F,130059.81,69170.61,0,22
ENG,Energy - Renewable Energy,Renewable Energy - Environmental,M,202030.75,0,0,19
ENG,Energy - Utilities,Utilities - Grid Operations,M,175201.48,0,15390.95,N32
ENG,Energy - Energy,Energy - Technical Services,F,140814.5,11591.97,0,12
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,F,43346.12,72002.75,0,M1
ENG,Energy - Power Generation,Power Generation - Environmental,M,133136.04,11854.1,789.73,N28
ENG,Energy - Utilities,Utilities - Exploration,F,121160.66,77914.03,10957.11,N23
ENG,Energy - Utilities,Utilities - Grid Operations,M,189472.54,0,17622.47,N18
ENG,Energy - Power Generation,Power Generation - Plant Engineering,M,135330.04,8735.22,0,16
ENG,Energy - Energy,Energy - Plant Engineering,M,205497.48,0,2726.53,N16
ENG,Energy - Oil & Gas,Oil & Gas - Plant Engineering,F,59284.36,56074.31,8795.27,9
ENG,Energy - Renewable Energy,Renewable Energy - Grid Operations,F,204133.4,0,0,M1
ENG,Energy - Oil & Gas,Oil & Gas - Plant Engineering,F,136033.24,0,8559.27,10
ENG,Energy - Power Generation,Power Generation - Plant Engineering,F,103338.9,12668.98,0,23
ENG,Energy - Power Generation,Power Generation - Exploration,F,137721.3,0,4940.67,21
ENG,Energy - Energy,Energy - Technical Services,F,49425.37,70043.83,7056.09,N16
ENG,Energy - Energy,Energy - Exploration,F,105817.51,0,13024.7,N25
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,M,144266.23,0,0,N32
ENG,Energy - Utilities,Utilities - Technical Services,M,122417.78,0,18325.18,10
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,M,159749.97,0,0,13
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,F,106743.93,0,10576.7,8
ENG,Energy - Utilities,Utilities - Environmental,M,140347.71,0,12590.67,10
ENG,Energy - Renewable Energy,Renewable Energy - Environmental,M,169694.41,0,0,N26
ENG,Energy - Utilities,Utilities - Environmental,F,179840.04,46947.73,5653.44,N26
ENG,Energy - Oil & Gas,Oil & Gas - Technical Services,M,197635.89,11938.53,7707.16,N25
ENG,Energy - Utilities,Utilities - Exploration,F,160680.08,9863.27,0,19
ENG,Energy - Oil & Gas,Oil & Gas - Environmental,M,191283.08,71247.93,0,N15
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,M,184000.17,0,3612.07,EX2
ENG,Energy - Energy,Energy - Grid Operations,F,137254.07,3564.52,3434.47,M3
ENG,Energy - Power Generation,Power Generation - Exploration,F,196780.01,0,12566.33,6
ENG,Energy - Renewable Energy,Renewable Energy - Exploration,F,221225.96,0,6637.7,N28
ENG,Energy - Power Generation,Power Generation - Technical Services,F,103146.82,26891.64,0,EX1
ENG,Energy - Energy,Energy - Grid Operations,F,175659.6,0,18372.04,20
ENG,Energy - Power Generation,Power Generation - Environmental,M,106467.32,0,10192.48,18
ENG,Energy - Renewable Energy,Renewable Energy - Environmental,F,98214.54,0,1951.88,N17
ENG,Energy - Power Generation,Power Generation - Environmental,F,79799.36,0,0,16
ENG,Energy - Energy,Energy - Environmental,M,162726.33,0,16218.14,N17
ENG,Energy - Utilities,Utilities - Environmental,F,214672.06,79440.93,9997.4,N21
ENG,Energy - Power Generation,Power Generation - Plant Engineering,F,157754.22,75289.37,5890.42,20
ENG,Energy - Renewable Energy,Renewable Energy - Environmental,M,220076,68420.64,14089.1,21
ENG,Energy - Oil & Gas,Oil & Gas - Environmental,F,124363.88,57260.87,0,N24
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,M,164867.4,0,11710.44,14
ENG,Energy - Renewable Energy,Renewable Energy - Environmental,M,94158.01,77682.94,0,18
ENG,Energy - Renewable Energy,Renewable Energy - Exploration,F,146801.53,46267.53,19734.51,10
ENG,Energy - Power Generation,Power Generation - Exploration,F,133397.67,68988.79,1449,20
ENG,Energy - Energy,Energy - Technical Services,F,62254.54,0,19975.68,N17
ENG,Energy - Utilities,Utilities - Exploration,F,138096.2,74496.34,0,EX1
ENG,Energy - Energy,Energy - Technical Services,M,200771.48,0,1087.17,10
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,M,184750.48,35001.51,847.64,N21
ENG,Energy - Renewable Energy,Renewable Energy - Plant Engineering,F,145037.16,64323.82,0,5
ENG,Energy - Power Generation,Power Generation - Plant Engineering,M,129927.26,0,0,N15
ENG,Energy - Power Generation,Power Generation - Environmental,F,101952.53,1114.15,5909.2,EX2
ENG,Energy - Oil & Gas,Oil & Gas - Grid Operations,F,147135.51,0,0,19
ENG,Energy - Oil & Gas,Oil & Gas - Technical Services,F,142783.99,0,0,M2
ENG,Energy - Renewable Energy,Renewable Energy - Technical Services,M,168629.78,69986.79,0,EX2
ENG,Energy - Energy,Energy - Exploration,M,151760.1,0,11996.62,10
ENG,Energy - Utilities,Utilities - Technical Services,M,161895.29,52205.39,0,N24
ENG,Energy - Power Generation,Power Generation - Exploration,M,179667.15,53293.46,0,N32
ENG,Energy - Energy,Energy - Environmental,F,205094.54,36769.08,10172.23,6
ENG,Energy - Energy,Energy - Plant Engineering,M,187331.41,0,14259.4,12
ENG,Energy - Energy,Energy - Environmental,M,134010.06,0,17204.19,N18
ENG,Energy - Oil & Gas,Oil & Gas - Grid Operations,M,146226.49,50806.02,2446.49,23
ENG,Energy - Energy,Energy - Plant Engineering,M,166415.47,0,0,M3
ENG,Energy - Utilities,Utilities - Environmental,F,95024.88,0,0,23
ENG,Energy - Energy,Energy - Grid Operations,M,205988.43,26744.99,14759.97,17
ENG,Energy - Utilities,Utilities - Technical Services,F,113785.48,4944.01,15566.74,17
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,F,199391.45,26564.12,20008.03,5
ENG,Energy - Utilities,Utilities - Environmental,F,80805.62,0,0,M2
ENG,Energy - Utilities,Utilities - Technical Services,F,51971.18,36846.92,11412.97,20
ENG,Energy - Renewable Energy,Renewable Energy - Plant Engineering,F,164613.5,46751.03,0,N23
ENG,Energy - Power Generation,Power Generation - Grid Operations,F,161583.58,0,0,15
ENG,Energy - Utilities,Utilities - Technical Services,F,63556.58,0,4646.27,N26
ENG,Energy - Power Generation,Power Generation - Environmental,M,118099.44,0,989.2,M2
ENG,Energy - Power Generation,Power Generation - Grid Operations,F,122158.64,0,0,N20
ENG,Energy - Oil & Gas,Oil & Gas - Technical Services,F,96013.78,14572.68,8234.82,21
ENG,Energy - Energy,Energy - Grid Operations,M,156165.14,0,0,10
ENG,Energy - Utilities,Utilities - Plant Engineering,F,108184.42,0,20073.69,11
ENG,Energy - Energy,Energy - Grid Operations,M,186231.85,72305.51,0,7
ENG,Energy - Renewable Energy,Renewable Energy - Plant Engineering,F,162340.79,28286.45,9678.71,8
ENG,Energy - Power Generation,Power Generation - Exploration,M,149891.54,0,0,EX1
ENG,Energy - Utilities,Utilities - Grid Operations,M,197512.85,79926.54,4687.63,7
ENG,Energy - Energy,Energy - Plant Engineering,M,117672.88,9682.56,0,16
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,F,77057.91,17333.68,0,16
ENG,Energy - Energy,Energy - Grid Operations,M,113278.31,0,1559.37,N26
ENG,Energy - Energy,Energy - Technical Services,F,171098.28,0,0,15
ENG,Energy - Energy,Energy - Grid Operations,F,232585.29,0,12059.23,N18
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,F,200419.74,0,0,5
ENG,Energy - Energy,Energy - Environmental,M,143184.25,0,7457.52,N16
ENG,Energy - Utilities,Utilities - Grid Operations,F,161783.45,0,10080.03,N15
ENG,Energy - Energy,Energy - Technical Services,M,101780.92,0,0,N32
ENG,Energy - Oil & Gas,Oil & Gas - Grid Operations,M,163513.52,0,10977.6,EX1
ENG,Energy - Power Generation,Power Generation - Technical Services,F,123835.81,66877.26,0,N20
ENG,Energy - Energy,Energy - Plant Engineering,M,131046.55,49664.39,0,8
ENG,Energy - Energy,Energy - Technical Services,M,123078.24,0,13563.15,12
ENG,Energy - Energy,Energy - Technical Services,F,187204.07,51511.62,0,M2
ENG,Energy - Oil & Gas,Oil & Gas - Grid Operations,F,134952.55,0,3842.31,N25
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,M,221729.15,0,0,N16
ENG,Energy - Energy,Energy - Technical Services,M,124999.61,0,0,N16
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,F,222330.29,8427.45,9792.04,N15
ENG,Energy - Oil & Gas,Oil & Gas - Plant Engineering,M,213013.67,67925.22,16559.47,6
ENG,Energy - Utilities,Utilities - Exploration,M,147688.34,7723.08,0,13
ENG,Energy - Utilities,Utilities - Environmental,F,96221.27,68903.89,0,EX2
ENG,Energy - Utilities,Utilities - Grid Operations,F,70044.05,22490.52,0,N27
ENG,Energy - Energy,Energy - Technical Services,F,112217.75,0,0,8
ENG,Energy - Oil & Gas,Oil & Gas - Technical Services,F,127337.35,32350.56,0,N20
ENG,Energy - Utilities,Utilities - Grid Operations,M,134919.11,0,0,EX2
ENG,Energy - Renewable Energy,Renewable Energy - Environmental,F,183003.47,0,0,9
ENG,Energy - Utilities,Utilities - Plant Engineering,F,205157.64,0,0,N23
ENG,Energy - Oil & Gas,Oil & Gas - Environmental,F,100115.71,0,0,N23
ENG,Energy - Power Generation,Power Generation - Plant Engineering,M,132392.7,0,0,6
ENG,Energy - Renewable Energy,Renewable Energy - Exploration,M,131199.62,51208.46,0,N16
ENG,Energy - Renewable Energy,Renewable Energy - Plant Engineering,M,164513.15,0,0,14
ENG,Energy - Utilities,Utilities - Grid Operations,M,195347.28,2418.93,6907.73,N23
ENG,Energy - Utilities,Utilities - Technical Services,M,123076.82,0,964.43,N26
ENG,Energy - Power Generation,Power Generation - Plant Engineering,M,184235.29,0,14779.18,N21
ENG,Energy - Power Generation,Power Generation - Environmental,M,118829.31,0,18615.05,5
ENG,Energy - Utilities,Utilities - Grid Operations,F,231741.88,17434.72,0,N32
ENG,Energy - Power Generation,Power Generation - Grid Operations,F,208826.23,75792.94,0,18
ENG,Energy - Oil & Gas,Oil & Gas - Grid Operations,F,196591.08,0,0,N26
ENG,Energy - Power Generation,Power Generation - Plant Engineering,M,122991.82,78434.93,0,11
ENG,Energy - Renewable Energy,Renewable Energy - Plant Engineering,F,151805.69,0,17676.62,M2
ENG,Energy - Utilities,Utilities - Environmental,F,135851.36,0,3541.64,19
ENG,Energy - Utilities,Utilities - Environmental,F,197478.83,0,0,23
ENG,Energy - Power Generation,Power Generation - Environmental,M,187519.18,46309.78,13070.39,M3
ENG,Energy - Power Generation,Power Generation - Exploration,M,121408.48,0,0,N26
ENG,Energy - Oil & Gas,Oil & Gas - Exploration,M,147034.21,37373.9,1259.42,19
ENG,Energy - Energy,Energy - Environmental,F,142291.66,0,0,N18
ENG,Energy - Energy,Energy - Grid Operations,F,177871.44,24563.12,15254.34,N16
ENG,Energy - Utilities,Utilities - Plant Engineering,M,67756.69,0,0,M1
ENG,Energy - Power Generation,Power Generation - Exploration,F,115203.95,0,20192.88,M1
